x,y
0.0,-3.713142656031926e-05
0.00400200100050025,-5.108328455940306e-05
0.0080040020010005,-7.005178077480788e-05
0.012006003001500749,-9.575525301137992e-05
0.016008004002001,-0.0001304694895328
0.02001000500250125,-0.0001771977072911
0.024012006003001497,-0.0002398887352447
0.028014007003501748,-0.0003237159214487
0.032016008004002,-0.0004354321857003
0.03601800900450225,-0.0005838201160078
0.0400200100050025,-0.000780260142849
0.04402201100550275,-0.0010394447113233
0.048024012006002995,-0.0013802721025521
0.052026013006503245,-0.0018269602274025
0.056028014007003496,-0.0024104284200035
0.06003001500750375,-0.0031700040796592
0.064032016008004,-0.0041555210171937
0.06803401700850424,-0.0054298876026382
0.0720360180090045,-0.0070722153007192
0.07603801900950474,-0.0091816118907961
0.080040020010005,-0.0118817585144182
0.08404202101050524,-0.0153264055210696
0.0880440220110055,-0.019705938647956
0.09204602301150575,-0.0252551840246066
0.09604802401200599,-0.0322626373654083
0.10005002501250625,-0.041081318887888
0.10405202601300649,-0.0521414701951477
0.10805402701350675,-0.0659653216324813
0.11205602801400699,-0.0831841673232764
0.11605802901450725,-0.1045579888573065
0.1200600300150075,-0.1309978658874967
0.12406203101550775,-0.1635914009269852
0.128064032016008,-0.203631364472865
0.13206603301650824,-0.2526477330949183
0.13606803401700848,-0.3124432450656124
0.14007003501750875,-0.3851325331433551
0.144072036018009,-0.4731848099194863
0.14807403701850924,-0.5794699754469804
0.15207603801900949,-16.585641504446258
0.15607803901950976,-43.37031383092813
0.16008004002001,-67.50303242955553
0.16408204102051024,-87.47793029028568
0.1680840420210105,-102.0542933719804
0.17208604302151073,-110.33524206740316
0.176088044022011,-111.8247650591791
0.18009004502251125,-106.45950902302248
0.1840920460230115,-94.61331954468052
0.18809404702351173,-77.07424684020604
0.19209604802401198,-54.99546599983874
0.19609804902451225,-29.82320598054513
0.2001000500250125,-3.206230700346248
0.20410205102551274,23.10742208351761
0.20810405202601298,47.379936226796026
0.21210605302651325,67.99254761966495
0.2161080540270135,83.54685415657275
0.22011005502751374,92.952226403094
0.22411205602801398,95.49381922151778
0.22811405702851423,90.87691078701536
0.2321160580290145,79.24479126517733
0.23611805902951474,61.16909452165656
0.240120060030015,37.61320712368767
0.24412206103051523,9.871089689188771
0.2481240620310155,-20.51460101824468
0.25212606303151575,-34.601793494160226
0.256128064032016,-38.61182160858503
0.26013006503251623,-42.92106815062535
0.2641320660330165,-47.524961367354166
0.2681340670335167,-52.4135182488415
0.27213606803401696,-57.57059832387432
0.27613806903451726,-62.97315426951922
0.2801400700350175,-68.59049458043258
0.28414207103551775,-74.38357550531653
0.288144072036018,-80.30434126099276
0.29214607303651824,-86.2951331081726
0.2961480740370185,-92.28818914353752
0.3001500750375187,-98.20525755603448
0.30415207603801897,-103.95734653882631
0.3081540770385192,-109.44463397371318
