x,y
0.0,-3.713142656031926e-05
0.004008016032064128,-5.108328455940306e-05
0.008016032064128256,-7.005178077480788e-05
0.012024048096192383,-9.575525301137991e-05
0.01603206412825651,-0.0001304694895328169
0.02004008016032064,-0.00017719770729118938
0.024048096192384766,-0.00023988873524479496
0.028056112224448895,-0.00032371592144870437
0.03206412825651302,-0.00043543218570032743
0.03607214428857715,-0.0005838201160078672
0.04008016032064128,-0.0007802601428490971
0.044088176352705406,-0.001039444711323386
0.04809619238476953,-0.0013802721025521808
0.052104208416833664,-0.0018269602274025934
0.05611222444889779,-0.002410428420003551
0.06012024048096192,-0.003170004079659287
0.06412825651302605,-0.0041555210171937374
0.06813627254509018,-0.00542988760263826
0.0721442885771543,-0.007072215300719276
0.07615230460921843,-0.009181611890796136
0.08016032064128256,-0.011881758514418288
0.08416833667334668,-0.015326405521069671
0.08817635270541081,-0.019705938647956035
0.09218436873747494,-0.025255184024606695
0.09619238476953906,-0.03226263736540839
0.1002004008016032,-0.041081318887888074
0.10420841683366733,-0.05214147019514777
0.10821643286573146,-0.06596532163248132
0.11222444889779558,-0.08318416732327642
0.11623246492985971,-0.10455798885730655
0.12024048096192384,-0.13099786588749673
0.12424849699398796,-0.16359140092698524
0.1282565130260521,-0.203631364472865
0.13226452905811623,-0.25264773309491834
0.13627254509018036,-0.3124432450656124
0.1402805611222445,-0.3851325331433551
0.1442885771543086,-0.4731848099194863
0.14829659318637273,-0.5794699754469804
0.15230460921843686,-16.585641504446258
0.156312625250501,-43.37031383092813
0.16032064128256512,-67.50303242955553
0.16432865731462926,-87.47793029028568
0.16833667334669336,-102.0542933719804
0.1723446893787575,-110.33524206740317
0.17635270541082163,-111.8247650591791
0.18036072144288576,-106.45950902302248
0.1843687374749499,-94.61331954468051
0.18837675350701402,-77.07424684020604
0.19238476953907813,-54.99546599983874
0.19639278557114226,-29.82320598054513
0.2004008016032064,-3.2062307003462482
0.20440881763527052,23.10742208351761
0.20841683366733466,47.379936226796026
0.2124248496993988,67.99254761966495
0.21643286573146292,83.54685415657275
0.22044088176352702,92.95222640309399
0.22444889779559116,95.49381922151778
0.2284569138276553,90.87691078701535
0.23246492985971942,79.24479126517733
0.23647294589178355,61.16909452165656
0.24048096192384769,37.61320712368767
0.2444889779559118,9.871089689188773
0.24849699398797592,-20.514601018244676
0.25250501002004005,-34.601793494160226
0.2565130260521042,-38.61182160858503
0.2605210420841683,-42.921068150625345
0.26452905811623245,-47.524961367354166
0.2685370741482966,-52.4135182488415
0.2725450901803607,-57.57059832387432
0.27655310621242485,-62.97315426951922
0.280561122244489,-68.59049458043258
0.28456913827655306,-74.38357550531653
0.2885771543086172,-80.30434126099276
0.2925851703406813,-86.2951331081726
0.29659318637274545,-92.28818914353752
0.3006012024048096,-98.20525755603448
0.3046092184368737,-103.95734653882631
0.30861723446893785,-109.44463397371318
0.312625250501002,-114.55655935033444
0.3166332665330661,-119.17211909570989
0.32064128256513025,-123.16038453031757
0.3246492985971944,-126.3812590091345
0.3286573146292585,-128.6864874410234
0.33266533066132264,-129.9209273176758
0.3366733466933867,-129.92408565487975
0.34068136272545085,-128.5319209069667
0.344689378757515,-125.57890303527259
0.3486973947895791,-120.90031859132019
0.35270541082164325,-114.33480103508091
0.3567134268537074,-105.72705968850575
0.3607214428857715,-94.93077388318311
0.36472945891783565,-81.81161217248642
0.3687374749498998,-66.25033012846093
0.3727454909819639,-48.14589442473404
0.37675350701402804,-27.418575813762292
0.3807615230460922,-4.012949431246484
0.38476953907815625,22.09926221532046
0.3887775551102204,50.91657002654986
0.3927855711422845,82.4053897101878
0.39679358717434865,116.49806951919886
0.4008016032064128,153.09133730478894
0.4048096192384769,192.04522545691526
0.40881763527054105,233.18252623840036
0.4128256513026052,276.2888223310348
0.4168336673346693,321.1131281922596
0.42084168336673344,367.36916720639925
0.4248496993987976,414.73729778934063
0.4288577154308617,462.8670887988933
0.43286573146292584,511.380531084263
0.4368737474949899,559.8758580812748
0.44088176352705405,607.9319343571174
0.4448897795591182,655.113157280471
0.4488977955911823,700.9748039008272
0.45290581162324645,745.068743024577
0.4569138276553106,786.9494217237292
0.4609218436873747,826.1800264318815
0.46492985971943884,862.3387116640383
0.468937875751503,895.02478449133
0.4729458917835671,923.8647304053796
0.47695390781563124,948.5179662564158
0.48096192384769537,968.6822086144743
0.4849699398797595,984.0983511840047
0.4889779559118236,994.5547527266666
0.4929859719438877,999.8908471711804
0.49699398797595185,1000.0000000000001
0.501002004008016,994.8315493239782
0.5050100200400801,984.391985955201
0.5090180360721442,968.7452438849177
0.5130260521042084,948.0120904516757
0.5170340681362725,922.3686237040049
0.5210420841683366,892.0439025706453
0.5250501002004008,857.3167529999067
0.5290581162324649,818.5118097842313
0.533066132264529,775.9948689404815
0.5370741482965932,730.1676389049252
0.5410821643286573,681.461990108653
0.5450901803607214,630.3338114674854
0.5490981963927856,577.2565887593539
0.5531062124248497,522.7148236507746
0.5571142284569138,467.1974132240452
0.561122244488978,411.1911082722564
0.565130260521042,355.1741644642755
0.5691382765531061,299.6102938965132
0.5731462925851702,244.94301576203935
0.5771543086172344,191.59049415144932
0.5811623246492985,139.94093866754193
0.5851703406813626,90.34862993302053
0.5891783567134268,43.13061756462197
0.5931863727454909,-1.4358768437528098
0.597194388777555,-43.11533436447059
0.6012024048096192,-81.71508860012744
0.6052104208416833,-117.08576275405639
0.6092184368737474,-149.12101940138686
0.6132264529058116,-177.75666079737448
0.6172344689378757,-202.96912849830272
0.6212424849699398,-224.7734604128894
0.625250501002004,-243.2207710068076
0.6292585170340681,-258.39532615902453
0.6332665330661322,-270.411288076637
0.6372745490981964,-279.4092077247745
0.6412825651302605,-285.5523424766338
0.6452905811623246,-289.0228752350329
0.6492985971943888,-290.01810825777426
0.6533066132264529,-445.77942691399505
0.657314629258517,-470.13613296980964
0.6613226452905812,-485.1913776366292
0.6653306613226453,-490.3492778474259
0.6693386773547093,-485.347155625427
0.6733466933867734,-470.2722990479529
0.6773547094188376,-445.56468263740635
0.6813627254509017,-412.00545545187356
0.6853707414829658,-370.6915862197216
0.68937875751503,-322.9976209990619
0.6933867735470941,-270.5260369829375
0.6973947895791582,-215.04814468807072
0.7014028056112224,-158.43788074140528
0.7054108216432865,-102.60112888239384
0.7094188376753506,-49.4033955308938
0.7134268537074148,-0.5987405565466584
0.7174348697394789,42.2371794066871
0.721442885771543,77.76725698956967
0.7254509018036072,104.94384017805864
0.7294589178356713,123.04833681554827
0.7334669338677354,131.71790749598833
0.7374749498997996,130.95815423002009
0.7414829659318637,121.14127454411882
0.7454909819639278,102.98973509451739
0.749498997995992,77.54610180167217
0.7535070140280561,46.13022134222932
0.7575150300601202,10.285458981572708
0.7615230460921844,-28.283860482869983
0.7655310621242485,-67.7813063868981
0.7695390781563125,-106.39073339331759
0.7735470941883766,-142.34930941151384
0.7775551102204408,-174.01825266984278
0.7815631262525049,-199.9484416963484
0.785571142284569,-218.9382677593043
0.7895791583166332,-230.08141131963254
0.7935871743486973,-232.80262969027333
0.7975951903807614,-226.88012602920247
0.8016032064128256,-212.45361052794084
0.8056112224448897,-190.0177413673966
0.8096192384769538,-160.40122240800665
0.813627254509018,-124.7324128525426
0.8176352705410821,-84.3928479026701
0.8216432865731462,-40.960556748623794
0.8256513026052104,3.854524612157103
0.8296593186372745,48.280429858725846
0.8336673346693386,90.55549954804253
0.8376753507014028,129.000251994262
0.8416833667334669,162.08588057681757
0.845691382765531,188.4966074702775
0.8496993987975952,207.1833729389207
0.8537074148296593,-0.8763309555718142
0.8577154308617234,-0.7142210051978555
0.8617234468937875,-0.5802129110343672
0.8657314629258517,-0.4698222502953448
0.8697394789579158,-0.37920340199835856
0.8737474949899798,-0.30507334985320456
0.877755511022044,-0.24464176065254034
0.8817635270541081,-0.1955473793907694
0.8857715430861722,-0.1558006389335277
0.8897795591182364,-0.12373227044666163
0.8937875751503005,-0.09794761738442477
0.8977955911823646,-0.07728629697384842
0.9018036072144288,-0.06078681521334729
0.9058116232464929,-0.04765572098190952
0.909819639278557,-0.03724087871389049
0.9138276553106212,-0.029008444297692622
0.9178356713426853,-0.022523142780595473
0.9218436873747494,-0.017431466808581198
0.9258517034068136,-0.013447439526760033
0.9298597194388777,-0.01034061325531184
0.9338677354709418,-0.007926004275770001
0.937875751503006,-0.006055693422043748
0.9418837675350701,-0.004611851021666433
0.9458917835671342,-0.0035009724401615706
0.9498997995991983,-0.0026491365927768453
0.9539078156312625,-0.0019981240044376057
0.9579158316633266,-0.001502253148144607
0.9619238476953907,-0.0011258138028347505
0.9659318637274549,-0.0008409940512819961
0.969939879759519,-0.000626213353375577
0.9739478957915831,-0.00046478798885665756
0.9779559118236472,-0.000343867203447139
0.9819639278557113,-0.0002535887673000324
0.9859719438877754,-0.00018641152668414895
0.9899799599198396,-0.00013659006140910577
0.9939879759519037,-9.97629098609656e-05
0.9979959919839678,-7.263114062729884e-05
1.002004008016032,-5.270847385990516e-05
1.006012024048096,-3.8127813953666975e-05
1.0100200400801602,-2.7492062231781343e-05
1.0140280561122244,-1.9759535704619043e-05
1.0180360721442885,-1.415631474475666e-05
1.0220440881763526,-1.0109456072050957e-05
1.0260521042084167,-7.1963042864850845e-06
1.0300601202404809,-5.106171984104736e-06
1.034068136272545,-3.6114830988237967e-06
1.0380761523046091,-2.546126626036449e-06
1.0420841683366733,-1.7892816416239674e-06
1.0460921843687374,-1.2533770519231897e-06
1.0501002004008015,-8.751633555825212e-07
1.0541082164328657,-6.091172362430894e-07
1.0581162324649298,-4.225878971465076e-07
1.062124248496994,-2.9223864386521263e-07
1.066132264529058,-2.0144786833466493e-07
1.0701402805611222,-1.3841787258681326e-07
1.0741482965931863,-9.480388669126412e-08
1.0781563126252505,-6.472388972544838e-08
1.0821643286573146,-4.404611260229784e-08
1.0861723446893787,-2.9878244867623726e-08
1.0901803607214429,-2.020259297307793e-08
1.094188376753507,-1.3616443605401284e-08
1.0981963927855711,-9.14797197697547e-09
1.1022044088176353,-6.126190892809647e-09
1.1062124248496994,-4.089411368638694e-09
1.1102204408817635,-2.7210445844208813e-09
1.1142284569138277,-1.8047419206628163e-09
1.1182364729458918,-1.1931612832113707e-09
1.122244488977956,-7.86299144306584e-10
1.12625250501002,-5.165127706216702e-10
1.130260521042084,-3.3820415615422754e-10
1.134268537074148,-2.2074020302592312e-10
1.1382765531062122,-1.4361128248911558e-10
1.1422845691382764,-9.31322967813148e-11
1.1462925851703405,-6.020280134096292e-11
1.1503006012024046,-3.879160283135658e-11
1.1543086172344688,-2.4915143337869324e-11
1.158316633266533,-1.5951212461994078e-11
1.162324649298597,-1.017955179301137e-11
1.1663326653306612,-6.4754247802301235e-12
1.1703406813627253,-4.105939271346381e-12
1.1743486973947894,-2.5951438441412174e-12
1.1783567134268536,-1.6349896395712648e-12
1.1823647294589177,-1.026770147984376e-12
1.1863727454909818,-6.427411754177372e-13
1.190380761523046,-4.010547586628839e-13
1.19438877755511,-2.4944562338439596e-13
1.1983967935871742,-1.5465101269442771e-13
1.2024048096192383,-9.557280100004566e-14
1.2064128256513025,-5.887359119297063e-14
1.2104208416833666,-3.615025874604462e-14
1.2144288577154307,-2.2126206538165855e-14
1.2184368737474949,-1.3499173665771914e-14
1.222444889779559,-8.209412504904478e-15
1.2264529058116231,-4.976472916747327e-15
1.2304609218436873,-3.0070170059449136e-15
1.2344689378757514,-1.8111515726561345e-15
1.2384769539078155,-1.0873725986649344e-15
1.2424849699398797,-6.50738717668799e-16
1.2464929859719438,-3.8818574672104663e-16
1.250501002004008,-2.308219995814113e-16
1.254509018036072,-1.368105186387168e-16
1.2585170340681362,-8.082886053610219e-17
1.2625250501002003,-4.7601221897287584e-17
1.2665330661322645,-2.794308958363329e-17
