Time,ECG
0.0,1.4917736222375215
0.00200010000500025,0.03863796407658168
0.0040002000100005,-0.017985184329541073
0.006000300015000751,-0.03408391480933864
0.008000400020001,-0.04275728378512606
0.01000050002500125,0.0546238517120492
0.012000600030001501,0.04963441597311888
0.014000700035001751,-0.038181544773506305
0.016000800040002,-0.052126403147959056
0.018000900045002252,0.030224124738532962
0.0200010000500025,0.0012925765721661982
0.02200110005500275,-0.031216660431223998
0.024001200060003003,-0.03057902467130924
0.02600130006500325,0.03082419695579632
0.028001400070003502,0.07238993355106996
0.03000150007500375,0.02740998321009437
0.032001600080004,0.03896339644438757
0.03400170008500425,0.0006342124724138049
0.036001800090004504,-0.00030935486557434155
0.03800190009500475,-0.03741929076876762
0.040002000100005,-0.04047284840594431
0.042002100105005255,-0.02203409137137824
0.0440022001100055,0.003962159481575224
0.04600230011500575,0.051987253906577005
0.048002400120006006,-0.012480845427423705
0.050002500125006254,0.029779451423619818
0.0520026001300065,0.0011936913383335367
0.05400270013500675,-0.009977221551562146
0.056002800140007004,-0.04745919639623623
0.05800290014500725,-0.0834542469096885
0.0600030001500075,0.09923240493823855
0.062003100155007755,0.014121188412691174
0.064003200160008,-0.09472326538535342
0.06600330016500826,-0.02219229986252428
0.0680034001700085,0.013835178035154591
0.07000350017500875,0.04012328163086365
0.07200360018000901,0.09895704562230366
0.07400370018500925,0.06369478592136159
0.0760038001900095,0.018787467687318905
0.07800390019500976,-0.09037417758111159
0.08000400020001,-0.07194704989924264
0.08200410020501026,-0.01324371680146088
0.08400420021001051,0.03410064047739662
0.08600430021501075,0.020219568201648372
0.088004400220011,-0.04496317839062683
0.09000450022501126,-0.05246942805170738
0.0920046002300115,-0.044732039709453275
0.09400470023501176,-0.03003983196054327
0.09600480024001201,0.03338073844821099
0.09800490024501225,0.0225587470622783
0.10000500025001251,0.0907735541794618
0.10200510025501275,0.10528704279560175
0.104005200260013,0.10947058072171999
0.10600530026501326,0.012249924632700372
0.1080054002700135,-0.012416461226782223
0.11000550027501375,-0.07752684181401429
0.11200560028001401,0.10391503631643353
0.11400570028501425,-0.00889396125868985
0.1160058002900145,0.043675551835762674
0.11800590029501476,-0.04366882310973133
0.120006000300015,0.12428308908882083
0.12200610030501526,0.009231386366237234
0.12400620031001551,-0.02949248246423239
0.12600630031501575,-0.02280742104938326
0.128006400320016,0.054478704649602895
0.13000650032501626,0.015055060701547301
0.13200660033001652,-0.014818559625324093
0.13400670033501674,0.023449525274616138
0.136006800340017,-0.015296249378739586
0.13800690034501725,-0.08322967362805016
0.1400070003500175,0.04777672092675792
0.14200710035501776,0.05086283842261612
0.14400720036001802,0.05319379613158837
0.14600730036501824,-0.057408896765271666
0.1480074003700185,-0.0498528393404082
0.15000750037501875,-0.024752337843244737
0.152007600380019,-0.03440831261765396
0.15400770038501926,-0.03794520744962598
0.15600780039001952,0.10730304631872278
0.15800790039501975,-0.046275580440735126
0.16000800040002,0.07262377848486545
0.16200810040502026,0.017713619829944648
0.1640082004100205,0.024330667608870427
0.16600830041502077,0.07712107402966875
0.16800840042002102,-0.06485577833510733
0.17000850042502125,0.1259482765251287
0.1720086004300215,0.06705339080256063
0.17400870043502176,-0.0160272619932772
0.176008800440022,0.11072779191924934
0.17800890044502227,-0.0014571780361866205
0.18000900045002252,-0.02679493792692139
0.18200910045502275,0.01958199598354938
0.184009200460023,0.08980799553408036
0.18600930046502326,0.05788960382361406
0.1880094004700235,0.04150759868698286
0.19000950047502377,-0.01892687721909849
0.19200960048002402,0.02546915651885754
0.19400970048502425,-0.09366221941659492
0.1960098004900245,-0.05306421590119133
0.19800990049502476,-0.04198148476059037
0.20001000050002501,0.028398446400618112
0.20201010050502527,0.02050819769006949
0.2040102005100255,-0.04149996345878715
0.20601030051502575,0.026272406587534654
0.208010400520026,-0.02496642609298471
0.21001050052502626,-0.010799906883224167
0.21201060053002652,0.05702891711712504
0.21401070053502677,0.032378836201993416
0.216010800540027,0.06579516959751934
0.21801090054502725,-0.03201762977827745
0.2200110005500275,0.025226709679856775
0.22201110055502776,-0.019965784464374553
0.22401120056002802,0.08299267300212375
0.22601130056502827,0.018673041348921098
0.2280114005700285,0.03427974677724178
0.23001150057502875,0.020106609698780222
0.232011600580029,-0.09978929281509806
0.23401170058502926,0.0007798123793413287
0.23601180059002952,0.01886683451933566
0.23801190059502977,0.03446186889710115
0.24001200060003,0.05625151709944215
0.24201210060503026,-0.06261835412520962
0.2440122006100305,0.003879350989328367
0.24601230061503077,0.04272976595552819
0.24801240062003102,-0.07776602439036284
0.2500125006250313,0.0368331341234652
0.2520126006300315,0.014256451174101754
0.2540127006350318,0.024870560055624828
0.256012800640032,-0.08486844884629191
0.25801290064503224,0.006508708091430993
0.2600130006500325,-0.055732987432903475
0.26201310065503275,-0.06582752394830883
0.26401320066003303,0.022015116104486646
0.26601330066503326,-0.02205816410632347
0.2680134006700335,-0.059171869224127364
0.27001350067503377,0.0009600931985272728
0.272013600680034,-0.02561665033041139
0.2740137006850343,0.023899795123389037
0.2760138006900345,0.0033397855837959027
0.2780139006950348,-0.04457724455578265
0.280014000700035,0.09280458812364192
0.28201410070503524,0.009108069381503534
0.2840142007100355,-0.0015760523215556197
0.28601430071503575,0.02567587637022713
0.28801440072003603,-0.04859554066520819
0.29001450072503626,0.049934114883588045
0.2920146007300365,0.07352290362447714
0.29401470073503677,0.024445640160251983
0.296014800740037,0.005129089582292957
0.2980149007450373,-0.03421963112044019
0.3000150007500375,0.05468038241392684
0.3020151007550378,0.007316289024462779
0.304015200760038,0.008728379342428006
0.30601530076503825,-0.03133069212887354
0.3080154007700385,0.030225511206163586
0.31001550077503875,0.055235287490735946
0.31201560078003904,-0.0016841895267848605
0.31401570078503926,-0.013012816402951245
0.3160158007900395,-0.0395447180522312
0.3180159007950398,0.047911239738991
0.32001600080004,0.004209060343828781
0.3220161008050403,-0.03968533543904212
0.3240162008100405,0.031760706012202954
0.32601630081504074,0.08171860103989777
0.328016400820041,0.03593351969124528
0.33001650082504125,0.009453343299720455
0.33201660083004153,-0.11167701887852047
0.33401670083504176,-0.12240999042413321
0.33601680084004204,-0.014304657957903817
0.33801690084504227,0.029208362000468915
0.3400170008500425,-0.021360264087066153
0.3420171008550428,-0.01587346810010849
0.344017200860043,-0.015233205750431465
0.3460173008650433,-0.021570429423246912
0.3480174008700435,-0.006761503360357121
0.35001750087504374,0.019311318608482626
0.352017600880044,-0.030552063262274866
0.35401770088504425,0.0032875680880196535
0.35601780089004453,0.046555570189932935
0.35801790089504476,0.012820281176667312
0.36001800090004504,-0.07238651539074363
0.36201810090504527,0.00811506443981387
0.3640182009100455,4.1715823131185584e-05
0.3660183009150458,-0.029497924170531126
0.368018400920046,0.003577245813711992
0.3700185009250463,0.015471772562312393
0.3720186009300465,-0.07988919770001023
0.37401870093504674,-0.025322953712766896
0.376018800940047,0.029931276750767667
0.37801890094504725,0.09023140553518509
0.38001900095004754,-0.026444759453300645
0.38201910095504776,0.020109213964829495
0.38401920096004805,0.042470976537071645
0.3860193009650483,-0.06584204750659682
0.3880194009700485,0.07635653040473095
0.3900195009750488,-0.005107275772306782
0.392019600980049,0.04143675648516367
0.3940197009850493,0.006759741156654425
0.3960198009900495,-0.04261099896814813
0.39801990099504975,0.01985052522831013
0.40002000100005003,0.031262409215893835
0.40202010100505026,0.0073355270012195675
0.40402020101005054,0.018446215368872653
0.40602030101505077,0.009868898622196675
0.408020401020051,-0.06727765200562338
0.4100205010250513,0.02713925116991363
0.4120206010300515,-0.04814961122837183
0.4140207010350518,0.042731046138994484
0.416020801040052,-0.11966705042385564
0.4180209010450523,0.0768160897886539
0.4200210010500525,-0.08286857185167773
0.42202110105505275,0.09667921222055074
0.42402120106005303,0.0019854021617709615
0.42602130106505326,0.015526895791501986
0.42802140107005354,0.01465269001175406
0.43002150107505377,-0.04444363300211679
0.432021601080054,0.03851041726138983
0.4340217010850543,-0.04456621273818679
0.4360218010900545,-0.12482981944373227
0.4380219010950548,-0.007423039216123093
0.440022001100055,-0.03538971523032946
0.4420221011050553,0.029804445744472954
0.4440222011100555,0.006138126721201745
0.44602230111505575,-0.038048551147436306
0.44802240112005604,-0.09249585993584332
0.45002250112505626,-0.050312584869180124
0.45202260113005654,-0.11559227516330546
0.45402270113505677,0.024557198326786375
0.456022801140057,-0.014438129109046183
0.4580229011450573,0.10389231912591396
0.4600230011500575,0.039475352099434625
0.4620231011550578,0.020365376807887404
0.464023201160058,-0.005377277410288525
0.46602330116505825,0.01698399754934364
0.46802340117005853,0.020520012989966696
0.47002350117505876,0.014423741489297572
0.47202360118005904,-0.021271206180578626
0.47402370118505927,0.021360488801345712
0.47602380119005955,-0.12346906630257365
0.4780239011950598,0.014207299728357365
0.48002400120006,0.13997777642491932
0.4820241012050603,-0.07959477739726174
0.4840242012100605,-0.12378351185198444
0.4860243012150608,0.07931903877228645
0.488024401220061,-0.057457585127016646
0.49002450122506125,0.014824093297599926
0.49202460123006153,0.056565489079182386
0.49402470123506176,0.034019303885574254
0.49602480124006204,-0.09001594404530193
0.49802490124506227,-0.007494201278669301
0.5000250012500626,-0.05050292053399678
0.5020251012550627,-0.1165234959086992
0.504025201260063,-0.05664452285292474
0.5060253012650633,0.02740839816443748
0.5080254012700636,-0.0528794574548209
0.5100255012750637,0.06684621711167107
0.512025601280064,0.0022330731338734964
0.5140257012850643,0.05485512211180246
0.5160258012900645,0.015143746427560707
0.5180259012950648,-0.026886319728591335
0.520026001300065,-0.06872156689475488
0.5220261013050653,-0.05649626362304122
0.5240262013100655,0.055972781161455765
0.5260263013150658,0.11265129454787788
0.5280264013200661,0.03238996760438636
0.5300265013250662,0.02914425173003248
0.5320266013300665,0.03475694191736274
0.5340267013350668,-0.014826865559209763
0.536026801340067,-0.03816565192732926
0.5380269013450673,0.07648932181830947
0.5400270013500675,-0.006118111077461575
0.5420271013550678,0.058082092620293305
0.544027201360068,0.07239918433260593
0.5460273013650683,0.02295281126928267
0.5480274013700686,-0.004037395109443672
0.5500275013750687,-0.003588403024283305
0.552027601380069,0.026076067994134058
0.5540277013850693,0.027347167008214587
0.5560278013900696,-0.00671381590002753
0.5580279013950697,-0.04518417792187496
0.56002800140007,-0.013442388037660957
0.5620281014050703,-0.011947360538796761
0.5640282014100705,0.0017595648898700127
0.5660283014150708,0.07391457585105503
0.568028401420071,-0.0968621344012644
0.5700285014250713,-0.06658940510231513
0.5720286014300715,0.024631470975589726
0.5740287014350718,0.06307977089395315
0.5760288014400721,0.02752984433222272
0.5780289014450722,-0.0039013081783200233
0.5800290014500725,-0.05530808650121985
0.5820291014550728,0.0375034712834762
0.584029201460073,0.09564187777830538
0.5860293014650733,-0.004086944888624869
0.5880294014700735,0.016202956777520497
0.5900295014750738,0.07464250693118196
0.592029601480074,0.033822701512786706
0.5940297014850743,-0.012456224559983936
0.5960298014900746,-0.03865753358146547
0.5980299014950747,0.06426423601212639
0.600030001500075,-0.03527568722675087
0.6020301015050753,-0.015130275155047552
0.6040302015100756,0.045151905086058416
0.6060303015150758,-0.07482148225859862
0.608030401520076,0.017651897716415118
0.6100305015250763,-0.05537181391943871
0.6120306015300765,0.04515554258937638
0.6140307015350768,0.04286131329068017
0.616030801540077,0.0794020246083117
0.6180309015450772,0.06883801725812008
0.6200310015500775,-0.04572262885290249
0.6220311015550778,0.06459729813317569
0.6240312015600781,0.049029626166720776
0.6260313015650782,-0.04703222969007731
0.6280314015700785,-0.0025277500070971753
0.6300315015750788,-0.013355834909312645
0.632031601580079,0.015153664167003218
0.6340317015850793,-0.07571069105720843
0.6360318015900795,0.01557937922599313
0.6380319015950798,-0.012967021546858002
0.64003200160008,0.03302072032646004
0.6420321016050803,-0.010594991524963761
0.6440322016100806,0.0383130923005781
0.6460323016150807,-0.09524299863116933
0.648032401620081,0.060061023389626204
0.6500325016250813,-0.06267189032088652
0.6520326016300815,0.0047420695160897836
0.6540327016350818,0.004717865306426736
0.656032801640082,-0.07350707259145392
0.6580329016450823,0.06343882483325487
0.6600330016500825,-0.12362823233465121
0.6620331016550828,-0.005203381999029404
0.6640332016600831,-0.014252805409040914
0.6660333016650832,0.03510905317330592
0.6680334016700835,-0.008545144260571883
0.6700335016750838,-0.02728470429564449
0.6720336016800841,-0.06594252493310318
0.6740337016850843,-0.0015496824348243642
0.6760338016900845,-0.0886235969739301
0.6780339016950848,-0.09932794242632707
0.680034001700085,0.003922932801804594
0.6820341017050853,0.06494842836678139
0.6840342017100856,-0.05863266392289388
0.6860343017150858,-0.05337477829642533
0.688034401720086,-0.03914190042683417
0.6900345017250863,0.03173300802712344
0.6920346017300866,0.06240333860621085
0.6940347017350867,0.0002988280895170244
0.696034801740087,-0.022898275796755328
0.6980349017450873,-0.004043740499068716
0.7000350017500875,0.018469265266510018
0.7020351017550878,-0.021500017788638786
0.704035201760088,-0.08259282945615781
0.7060353017650883,0.02455992587704112
0.7080354017700885,0.015322015562704539
0.7100355017750888,0.019462746390256597
0.7120356017800891,0.05210990970411042
0.7140357017850892,0.026748817245520223
0.7160358017900895,0.06544820862608325
0.7180359017950898,0.0037922349742351095
0.7200360018000901,-0.019222608553181125
0.7220361018050903,0.006778224077892102
0.7240362018100905,-0.10507164683209132
0.7260363018150908,-0.07749377878151678
0.728036401820091,0.03271946593641222
0.7300365018250913,-0.02381437840315529
0.7320366018300916,0.019630644510506005
0.7340367018350917,0.08513741849050344
0.736036801840092,0.037707872944996085
0.7380369018450923,0.07804556918378125
0.7400370018500926,0.007671033948820381
0.7420371018550928,0.0723818609975502
0.744037201860093,-0.030156410503347178
0.7460373018650933,-0.04695035641109396
0.7480374018700935,0.005551197585451948
0.7500375018750938,-0.03918491831576215
0.752037601880094,-0.033731645334174214
0.7540377018850943,0.050848924205594094
0.7560378018900945,0.07995977966728575
0.7580379018950948,-0.004548107917960789
0.7600380019000951,0.04544116000742529
0.7620381019050952,0.04016686665894115
0.7640382019100955,0.029811666313327424
0.7660383019150958,-0.10038869988121442
0.7680384019200961,0.02769501821433289
0.7700385019250963,-0.13513460737302427
0.7720386019300965,-0.06009621149256248
0.7740387019350968,0.021071914129200522
0.776038801940097,-0.019697903711350436
0.7780389019450973,-0.07959800765753662
